 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
0.0013124651376447813,0.04174197698392534,0.0005432814197754436,0.0009049773755656109,0.00011897659196611435,0.00044719700721807687,0.015570776255707764,0.0,0.015546473145666762,0.029590042558250967,0.11953268876611418,0.0,0.1613018907049853,0.1703309387207703,5.812543716140199e-07,0.022123821062258322,0.039382017728285076,0.043498304726072225,4.800072001080017e-05,5.4425e-05,3.853097345132744e-05,7.825424875590552e-06,2.3772727272727273e-05,2.897345132743363e-05,0.0417388,0.02276661818181818,0.03214502061696658,0.04350858260869565,1.550632911392405e-06,0.0,0.0012310811789412702,0.0015201969016939336,2.544048149997838e-07,9.98235718e-07,0.0,0.09484018264840183,0.22561669089355738,0.18249033171638543,0.03328252910119048,0.0,0.0,1.0,0.0,0.0,0.5,0.2506284318563002,0.015546473145666762,0.1613018907049853,0.0012310811789412702,0.0005432814197754436,0.00011897659196611435,0.0009049773755656109,0.00044719700721807687,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.04173632675692746,0.0010865628395508873,0.0009049773755656109,0.00014549336906120142,0.0014756866916200483,0.019041095890410958,0.0,0.01086364357199426,0.027353206320964076,0.5027624309392266,0.0,0.5322733596256423,0.6527126208734525,7.810096308137718e-07,0.016087868899078955,0.033580134922049,0.04348971342164969,2.000030000450007e-06,5.7008333333333334e-05,2.0179941008849558e-05,2.0767189921259844e-05,2.7727272727272725e-05,1.769911504424779e-08,0.04173383333333333,0.02276390909090909,0.0321424824807198,0.04350471304347826,5.727848101265823e-06,0.0,0.0021000796581939316,0.0015201969016939336,4.541150263546427e-07,9.98370858e-07,0.0,0.3989041095890411,0.5409000573920775,0.6048561382134736,0.3656291254761905,0.0,0.0,1.0,0.0,0.0,0.0,0.5858423384871181,0.01086364357199426,0.5322733596256423,0.0021000796581939316,0.0010865628395508873,0.00014549336906120142,0.0009049773755656109,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.04170975902290208,0.0010865628395508873,0.001085972850678733,0.0001329327904372128,0.0014756866916200483,0.017397260273972603,0.0,0.009925775062680353,0.024991778441384914,0.33333333333333337,0.0,0.4435611330976342,0.4375720275103164,8.481188276674034e-07,0.014737824172046365,0.03214827505567929,0.043484113421600995,5.000075001125017e-06,3.5808333333333334e-05,1.267551622477876e-05,1.6959410141732285e-05,2.5881818181818183e-05,7.079646017699116e-08,0.0417067,0.018199287272727273,0.02875506736503856,0.04350335652173913,1.4873417721518989e-06,0.0,0.0021000796581939316,0.0018097582163023019,4.544117930248087e-07,1.198808145e-06,0.0,0.2644748858447489,0.5007636737481619,0.45290041460301117,0.2049944181547619,0.0,0.0,1.0,0.0,0.0,0.0,0.5391618083664423,0.009925775062680353,0.4435611330976342,0.0021000796581939316,0.0010865628395508873,0.0001329327904372128,0.001085972850678733,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.04170752559984098,0.0010865628395508873,0.0009049773755656109,0.00014444665417586903,0.0014756866916200483,0.018904109589041096,0.0,0.010785487862580828,0.027156420667224956,0.4194290976058932,0.0,0.5322733596256423,0.5762191569807428,7.815611711568602e-07,0.016076767068494115,0.03357064271714922,0.043475809073702694,3.200048000720011e-05,4.153333333333333e-05,1.4702064897345133e-05,2.1052974677165357e-05,3.227272727272727e-05,3.5575221238938054e-06,0.041705483333333335,0.022748445454545456,0.03214574598971723,0.043500634782608696,5.158227848101266e-06,0.0,0.0021000796581939316,0.0015201969016939336,4.5443675802510307e-07,9.99060284e-07,0.0,0.3327853881278539,0.5407653823189679,0.5502149279396936,0.30255291208333335,0.0,0.0,1.0,0.0,0.0,0.0,0.5856964735177392,0.010785487862580828,0.5322733596256423,0.0021000796581939316,0.0010865628395508873,0.00014444665417586903,0.0009049773755656109,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.04171564259260783,0.0012676566461427019,0.001085972850678733,0.00011339411257767496,0.0014756866916200483,0.014840182648401827,0.0,0.007408509930119791,0.019941580398067593,0.33333333333333337,0.0,0.4435611330976342,0.4375720275103164,9.145877748430444e-07,0.013606063028375671,0.030897051937639197,0.04349730472606352,1.4000210003150049e-05,2.905e-05,8.814159292035399e-06,9.068259322834646e-06,1.617272727272727e-05,3.168141592920354e-06,0.04171353333333334,0.018202269090909093,0.028765090539845762,0.04351691304347826,4.1139240506329117e-07,0.0,0.0023897458179448186,0.0018097582163023019,5.209370998092337e-07,1.198639065e-06,0.0,0.2644748858447489,0.4652006851011307,0.4400039753241709,0.19348611279761904,0.0,0.0,1.0,0.0,0.0,0.0,0.4983164111200894,0.007408509930119791,0.4435611330976342,0.0023897458179448186,0.0012676566461427019,0.00011339411257767496,0.001085972850678733,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.041711359087184666,0.0012676566461427019,0.0009049773755656109,0.00018736196447449678,0.0014756866916200483,0.02452054794520548,0.0,0.012241137946074855,0.03294962669234414,0.5860957642725598,0.0,0.5322733596256423,0.7629051446011004,8.480856150001493e-07,0.014738389543081088,0.03215133993318486,0.04348805255207003,2.4000360005400084e-05,3.3633333333333335e-05,1.02048040460177e-05,1.2036760941732283e-05,2.039090909090909e-05,4.0707964601769913e-07,0.04170905,0.02275039090909091,0.03215613992287918,0.04351211304347826,3.10126582278481e-06,0.0,0.0023897458179448186,0.0015201969016939336,5.209918078098788e-07,9.98968465e-07,0.0,0.46502283105022835,0.5072665566917774,0.6615396209327317,0.43736932398809525,0.0,0.0,1.0,0.0,0.0,0.0,0.5461633268966234,0.012241137946074855,0.5322733596256423,0.0023897458179448186,0.0012676566461427019,0.00018736196447449678,0.0009049773755656109,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.041723017888910356,0.0012676566461427019,0.001085972850678733,0.00010746272822745812,0.0014756866916200483,0.01406392694063927,0.0,0.007020987872236602,0.018898482353044515,0.3360957642725599,0.0,0.4435611330976342,0.43851018569463546,9.144229785067963e-07,0.013608468572587783,0.03090370289532294,0.04350653950875252,4.000060000900014e-06,2.7575e-05,8.366624525663717e-06,8.453425930708662e-06,1.3072727272727272e-05,5.309734513274337e-08,0.041720241666666665,0.018205196363636364,0.028767152866323906,0.043520808695652176,4.430379746835443e-07,0.0,0.0023897458179448186,0.0018097582163023019,5.208429304747901e-07,1.198427184e-06,0.0,0.26666666666666666,0.46453928078445855,0.4407542588723972,0.1941465305952381,0.0,0.0,1.0,0.0,0.0,0.0,0.4976079241342991,0.007020987872236602,0.4435611330976342,0.0023897458179448186,0.0012676566461427019,0.00010746272822745812,0.001085972850678733,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.041729343143027446,0.0012676566461427019,0.001085972850678733,0.00014339993929053665,0.0014756866916200483,0.018767123287671234,0.0,0.009368915634705335,0.025218429368465235,0.33333333333333337,0.0,0.4435611330976342,0.4375720275103164,9.142816911709639e-07,0.013610531636228477,0.030896957349665924,0.04349827863911547,6.00009000135002e-06,4.181666666666667e-05,1.2687737042477877e-05,1.3528055346456693e-05,2.089090909090909e-05,8.849557522123894e-08,0.04172709166666667,0.018208185454545455,0.02876225178663239,0.043516304347826086,1.518987341772152e-06,0.0,0.0023897458179448186,0.0018097582163023019,5.207621948071714e-07,1.198245529e-06,0.0,0.2644748858447489,0.46854661295808236,0.4396446158337985,0.1931701944642857,0.0,0.0,1.0,0.0,0.0,0.0,0.5019005217712481,0.009368915634705335,0.4435611330976342,0.0023897458179448186,0.0012676566461427019,0.00014339993929053665,0.001085972850678733,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.0418400642579149,0.0012676566461427019,0.001085972850678733,9.734448433591173e-05,0.0014756866916200483,0.012739726027397261,0.0,0.00635992083231822,0.017119079795035106,0.2527624309392265,0.0,0.4435611330976342,0.3766710534731775,9.11815428127343e-07,0.013646644711071463,0.030886872873051224,0.043493861247772714,3.3000495007425114e-05,0.00015676666666666666,4.7565107451327434e-05,9.894339423622048e-05,0.00015392727272727272,3.115044247787611e-06,0.04183809166666667,0.018256621818181818,0.02873523195372751,0.04350660869565218,1.0126582278481013e-06,0.0,0.0023897458179448186,0.0018097582163023019,5.193529017905538e-07,1.195074619e-06,0.0,0.20054794520547944,0.46341100281875675,0.39763906455530224,0.1580209563690476,0.0,0.0,1.0,0.0,0.0,0.0,0.4963993286570619,0.00635992083231822,0.4435611330976342,0.0023897458179448186,0.0012676566461427019,9.734448433591173e-05,0.001085972850678733,0.0014756866916200483,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
0.0013124651376447813,0.041835397403757364,0.0007243752263672582,0.0007239819004524887,0.00015421599310563795,0.00044719700721807687,0.020182648401826486,0.0,0.016120917607940665,0.03430508293636227,0.2028660220994475,0.0,0.2016273633812316,0.3030433287482806,5.799169072570307e-07,0.022173335197408748,0.03935800654788418,0.043487148204236076,0.00010400156002340036,0.00015853333333333333,8.417699115044248e-05,0.00011348560933858269,0.0001409909090909091,2.31858407079646e-06,0.04183230833333333,0.030423496963636366,0.037053419948586123,0.043495704347826084,0.00010496835443037975,0.0,0.0015207473386921572,0.0012306355870855654,3.2021082777572745e-07,7.96805289e-07,0.0,0.16095890410958905,0.23151097071255614,0.2703855559117863,0.0730640218452381,0.0,0.0,1.0,0.0,0.0,0.0,0.25717614824655927,0.016120917607940665,0.2016273633812316,0.0015207473386921572,0.0007243752263672582,0.00015421599310563795,0.0007239819004524887,0.00044719700721807687,0.7134375763498656,0.00360107421875,0.00018109380659181456,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
